gameId,polarity_1,subjectivity_1,polarity_2,subjectivity_2,polarity_4,subjectivity_4,polarity_8,subjectivity_8,polarity_16,subjectivity_16,totalScore
martin-dubravka_2024-02-17,0.137666982831536,0.5112620046798796,0.08357942454774656,0.5235210812232955,0.038322234393634545,0.5190144931818557,0.0628476888203307,0.526657532293286,0.054358862368420094,0.522248834767984,25.3
dorde-petrovic-1999-10-08_2024-02-17,-0.03334906569719652,0.5492494317727958,0.0019407845906589082,0.5429683142523178,0.019444934155114522,0.5289431796875428,0.007232607318184389,0.5293029765622674,0.04645840683967256,0.5282207277813823,53.1
james-trafford_2024-02-17,0.008470381907881956,0.4624826449826453,0.019454036443533194,0.4842509616381352,-0.046461229422410245,0.49491030244385825,-0.10200729469402979,0.49528213699575385,-0.1194789016524016,0.5023691423220584,3.6
lorenzo-montipo_2024-02-17,0.001553308667086469,0.5544485814898659,-0.00126645234663473,0.5448765318878382,-0.024479950496261685,0.534111588247898,-0.04313626051787179,0.5331270099140788,-0.05319610279485445,0.5330972551829238,32.7
damian-emiliano-martinez_2024-02-17,0.08995741347359666,0.5200126863876863,0.061946216938928975,0.5224758530324629,0.09188745609881166,0.5263335443458904,0.09901481852912877,0.5300589524464887,0.08137203914826013,0.5220144222551389,48.2
mark-flekken_2024-02-17,-0.01688377954760858,0.5295633542197135,-0.019469055812131035,0.5219809163626672,-0.09829445151976648,0.5200428291390141,-0.1157757038965563,0.5317801305064647,-0.11262409691254349,0.5237057132029996,27.8
andre-onana_2024-02-18,-0.0034543274258176755,0.4736474185111165,-0.009931058777739971,0.48213416724940955,0.08715604121179231,0.5166000356721578,0.11222126484083389,0.49959223314814283,0.09862440018845234,0.499161580078177,35.0
mile-svilar_2024-02-18,0.18330691805301177,0.4879039479039483,0.12450272884336032,0.5158189403700455,0.09202174660737124,0.5270524286507762,0.08912479287715616,0.5159151755829012,0.07915922334981709,0.5220926854860333,100.0
manuel-neuer_2024-02-18,0.061600652589485515,0.5332872610898546,0.03460021300573735,0.5340681387191454,0.045579802855685664,0.526773064814115,0.04658001654987226,0.5439328332999395,0.059915104499356914,0.5415194730829824,14.3
stefano-turati_2024-02-18,-0.18330691805301177,0.4879039479039483,-0.12450272884336032,0.5158189403700455,-0.09202174660737124,0.5270524286507762,-0.08912479287715616,0.5159151755829012,-0.07915922334981709,0.5220926854860333,10.9
mike-maignan_2024-02-18,0.05780658433002187,0.5267153217153214,0.11074524043931082,0.5322352139561239,0.10208371062338387,0.5307932606078729,0.07090110055794085,0.5270768629433003,0.06748482970586914,0.5237384093710856,10.9
stole-dimitrievski_2024-02-18,0.026872596852138518,0.5559440877362312,-0.08325733996678789,0.5401701731198163,-0.09548335993203919,0.5511373286244945,-0.08535501502167456,0.5341358987404169,-0.06418384799710576,0.5264983340244628,40.5
michele-di-gregorio_2024-02-18,-0.05780658433002187,0.5267153217153214,-0.11074524043931082,0.5322352139561239,-0.10208371062338387,0.5307932606078729,-0.07090110055794085,0.5270768629433003,-0.06748482970586914,0.5237384093710856,39.7
thomas-kaminski_2024-02-18,0.0034543274258176755,0.4736474185111165,0.009931058777739971,0.48213416724940955,-0.08715604121179231,0.5166000356721578,-0.11222126484083389,0.49959223314814283,-0.09862440018845234,0.499161580078177,70.7
alessandro-sorrentino_2024-02-18,-0.05780658433002187,0.5267153217153214,-0.11074524043931082,0.5322352139561239,-0.10208371062338387,0.5307932606078729,-0.07090110055794085,0.5270768629433003,-0.06748482970586914,0.5237384093710856,22.3
andriy-lunin_2024-02-18,-0.026872596852138518,0.5559440877362312,0.08325733996678789,0.5401701731198163,0.09548335993203919,0.5511373286244945,0.08535501502167456,0.5341358987404169,0.06418384799710576,0.5264983340244628,42.0
manuel-riemann_2024-02-18,-0.061600652589485515,0.5332872610898546,-0.03460021300573735,0.5340681387191454,-0.045579802855685664,0.526773064814115,-0.04658001654987226,0.5439328332999395,-0.059915104499356914,0.5415194730829824,55.8
jordan-pickford_2024-02-19,0.027406998252168722,0.48501161717070784,0.011551656237265593,0.5045679095635069,-0.0009238203004093403,0.5181679268940564,-0.0009386257890017155,0.5161056746228199,0.014504521398858375,0.5260988276030487,51.5
sam-johnstone_2024-02-19,-0.027406998252168722,0.48501161717070784,-0.011551656237265593,0.5045679095635069,0.0009238203004093403,0.5181679268940564,0.0009386257890017155,0.5161056746228199,-0.014504521398858375,0.5260988276030487,39.6
ederson-santana-de-moraes_2024-02-20,0.04646248941462882,0.5374750439937359,0.049014564825736254,0.5233733943271055,0.09435348726758745,0.5308068078947161,0.09642180657478464,0.5351322378467994,0.08369271528491826,0.5287083026480521,75.9
mark-flekken_2024-02-20,-0.04646248941462882,0.5374750439937359,-0.049014564825736254,0.5233733943271055,-0.09435348726758745,0.5308068078947161,-0.09642180657478464,0.5351322378467994,-0.08369271528491826,0.5287083026480521,74.3
caoimhin-kelleher_2024-02-21,0.01688377954760858,0.5295633542197135,0.019469055812131035,0.5219809163626672,0.09829445151976648,0.5200428291390141,0.1157757038965563,0.5317801305064647,0.11262409691254349,0.5237057132029996,44.6
thomas-kaminski_2024-02-21,-0.01688377954760858,0.5295633542197135,-0.019469055812131035,0.5219809163626672,-0.09829445151976648,0.5200428291390141,-0.1157757038965563,0.5317801305064647,-0.11262409691254349,0.5237057132029996,44.4
marc-andre-ter-stegen_2024-02-24,0.05770463376150063,0.5505727124183013,0.023368739212494317,0.5283323552314474,0.06927346139640836,0.5330366445641477,0.07974289251833769,0.539514010424087,0.08969227750581055,0.531844338903807,80.3
jan-oblak_2024-02-24,0.10820687608054946,0.5248540152195814,0.06697745816429486,0.5292968644796476,0.07622287081138784,0.5349097485962944,0.08816629933084318,0.5365605414114394,0.07343494912787313,0.5347338791122841,37.1
loris-karius_2024-02-24,0.137666982831536,0.5112620046798796,0.08357942454774656,0.5235210812232955,0.038322234393634545,0.5190144931818557,0.0628476888203307,0.526657532293286,0.054358862368420094,0.522248834767984,21.9
janis-blaswich_2024-02-24,-0.061600652589485515,0.5332872610898546,-0.03460021300573735,0.5340681387191454,-0.045579802855685664,0.526773064814115,-0.04658001654987226,0.5439328332999395,-0.059915104499356914,0.5415194730829824,38.6
andre-onana_2024-02-24,-0.0034543274258176755,0.4736474185111165,-0.009931058777739971,0.48213416724940955,0.08715604121179231,0.5166000356721578,0.11222126484083389,0.49959223314814283,0.09862440018845234,0.499161580078177,48.1
norberto-murara-neto_2024-02-24,-0.04646248941462882,0.5374750439937359,-0.049014564825736254,0.5233733943271055,-0.09435348726758745,0.5308068078947161,-0.09642180657478464,0.5351322378467994,-0.08369271528491826,0.5287083026480521,54.9
ederson-santana-de-moraes_2024-02-24,0.04646248941462882,0.5374750439937359,0.049014564825736254,0.5233733943271055,0.09435348726758745,0.5308068078947161,0.09642180657478464,0.5351322378467994,0.08369271528491826,0.5287083026480521,80.2
bart-verbruggen_2024-02-24,-0.027406998252168722,0.48501161717070784,-0.011551656237265593,0.5045679095635069,0.0009238203004093403,0.5181679268940564,0.0009386257890017155,0.5161056746228199,-0.014504521398858375,0.5260988276030487,48.3
luis-manuel-arantes-maximiano_2024-02-24,-0.10820687608054946,0.5248540152195814,-0.06697745816429486,0.5292968644796476,-0.07622287081138784,0.5349097485962944,-0.08816629933084318,0.5365605414114394,-0.07343494912787313,0.5347338791122841,54.0
damian-emiliano-martinez_2024-02-24,0.08995741347359666,0.5200126863876863,0.061946216938928975,0.5224758530324629,0.09188745609881166,0.5263335443458904,0.09901481852912877,0.5300589524464887,0.08137203914826013,0.5220144222551389,34.6
bernd-leno_2024-02-24,0.0034543274258176755,0.4736474185111165,0.009931058777739971,0.48213416724940955,-0.08715604121179231,0.5166000356721578,-0.11222126484083389,0.49959223314814283,-0.09862440018845234,0.499161580078177,56.5
manuel-neuer_2024-02-24,0.061600652589485515,0.5332872610898546,0.03460021300573735,0.5340681387191454,0.045579802855685664,0.526773064814115,0.04658001654987226,0.5439328332999395,0.059915104499356914,0.5415194730829824,46.9
david-raya-martin_2024-02-24,-0.008470381907881956,0.4624826449826453,-0.019454036443533194,0.4842509616381352,0.046461229422410245,0.49491030244385825,0.10200729469402979,0.49528213699575385,0.1194789016524016,0.5023691423220584,41.7
jordan-pickford_2024-02-24,0.027406998252168722,0.48501161717070784,0.011551656237265593,0.5045679095635069,-0.0009238203004093403,0.5181679268940564,-0.0009386257890017155,0.5161056746228199,0.014504521398858375,0.5260988276030487,56.9
david-soria-solis_2024-02-24,-0.05770463376150063,0.5505727124183013,-0.023368739212494317,0.5283323552314474,-0.06927346139640836,0.5330366445641477,-0.07974289251833769,0.539514010424087,-0.08969227750581055,0.531844338903807,29.9
matz-sels_2024-02-24,-0.08995741347359666,0.5200126863876863,-0.061946216938928975,0.5224758530324629,-0.09188745609881166,0.5263335443458904,-0.09901481852912877,0.5300589524464887,-0.08137203914826013,0.5220144222551389,10.9
wojciech-szczesny_2024-02-25,-0.001553308667086469,0.5544485814898659,0.00126645234663473,0.5448765318878382,0.024479950496261685,0.534111588247898,0.04313626051787179,0.5331270099140788,0.05319610279485445,0.5330972551829238,30.4
andriy-lunin_2024-02-25,-0.026872596852138518,0.5559440877362312,0.08325733996678789,0.5401701731198163,0.09548335993203919,0.5511373286244945,0.08535501502167456,0.5341358987404169,0.06418384799710576,0.5264983340244628,71.9
gianluigi-donnarumma_2024-02-25,0.08579315975035091,0.5304623019389104,0.07363049257547198,0.53015054257292,0.07592275910123437,0.5238313067223915,0.06649238406046236,0.5150900091135813,0.07401619798746964,0.5177545502111631,37.4
marco-carnesecchi_2024-02-25,-0.05780658433002187,0.5267153217153214,-0.11074524043931082,0.5322352139561239,-0.10208371062338387,0.5307932606078729,-0.07090110055794085,0.5270768629433003,-0.06748482970586914,0.5237384093710856,50.5
oliver-baumann_2024-02-25,-0.13656959706959707,0.49019780219780223,-0.07754830516069047,0.466743178075747,-0.13629866900384421,0.48929232729509436,-0.1649326502806821,0.4858708188263322,-0.12602449571905094,0.4288232329143969,52.3
steve-mandanda_2024-02-25,-0.08579315975035091,0.5304623019389104,-0.07363049257547198,0.53015054257292,-0.07592275910123437,0.5238313067223915,-0.06649238406046236,0.5150900091135813,-0.07401619798746964,0.5177545502111631,19.0
alexander-meyer_2024-02-25,0.13656959706959707,0.49019780219780223,0.07754830516069047,0.466743178075747,0.13629866900384421,0.48929232729509436,0.1649326502806821,0.4858708188263322,0.12602449571905094,0.4288232329143969,18.5
emil-audero-mulyadi_2024-02-25,0.034249296455178796,0.5318294858736036,0.047982154375588476,0.5173369986935646,0.04171150598398876,0.5132055331777103,0.023123485336775336,0.5172923614279954,0.03298341028126518,0.5278648870495566,70.2
orjan-haskjold-nyland_2024-02-25,0.026872596852138518,0.5559440877362312,-0.08325733996678789,0.5401701731198163,-0.09548335993203919,0.5511373286244945,-0.08535501502167456,0.5341358987404169,-0.06418384799710576,0.5264983340244628,43.6
michele-cerofolini_2024-02-25,0.001553308667086469,0.5544485814898659,-0.00126645234663473,0.5448765318878382,-0.024479950496261685,0.534111588247898,-0.04313626051787179,0.5331270099140788,-0.05319610279485445,0.5330972551829238,6.2
wladimiro-falcone_2024-02-25,-0.034249296455178796,0.5318294858736036,-0.047982154375588476,0.5173369986935646,-0.04171150598398876,0.5132055331777103,-0.023123485336775336,0.5172923614279954,-0.03298341028126518,0.5278648870495566,9.7
mike-maignan_2024-02-25,0.05780658433002187,0.5267153217153214,0.11074524043931082,0.5322352139561239,0.10208371062338387,0.5307932606078729,0.07090110055794085,0.5270768629433003,0.06748482970586914,0.5237384093710856,43.8
mile-svilar_2024-02-26,0.18330691805301177,0.4879039479039483,0.12450272884336032,0.5158189403700455,0.09202174660737124,0.5270524286507762,0.08912479287715616,0.5159151755829012,0.07915922334981709,0.5220926854860333,51.8
vanja-milinkovic-savic_2024-02-26,-0.18330691805301177,0.4879039479039483,-0.12450272884336032,0.5158189403700455,-0.09202174660737124,0.5270524286507762,-0.08912479287715616,0.5159151755829012,-0.07915922334981709,0.5220926854860333,2.0
alphonse-areola_2024-02-26,0.002294533874707854,0.5482710983631223,0.06569261898409527,0.5357985393626108,0.09728227860771861,0.5198567705426869,0.0692109789884616,0.5302313635219191,0.0625984880455991,0.525927498625881,43.5
mark-flekken_2024-02-26,-0.002294533874707854,0.5482710983631223,-0.06569261898409527,0.5357985393626108,-0.09728227860771861,0.5198567705426869,-0.0692109789884616,0.5302313635219191,-0.0625984880455991,0.525927498625881,7.8
yann-sommer_2024-02-28,0.034249296455178796,0.5318294858736036,0.047982154375588476,0.5173369986935646,0.04171150598398876,0.5132055331777103,0.023123485336775336,0.5172923614279954,0.03298341028126518,0.5278648870495566,66.6
marco-carnesecchi_2024-02-28,-0.034249296455178796,0.5318294858736036,-0.047982154375588476,0.5173369986935646,-0.04171150598398876,0.5132055331777103,-0.023123485336775336,0.5172923614279954,-0.03298341028126518,0.5278648870495566,25.2
radoslaw-majecki_2024-03-01,-0.08579315975035091,0.5304623019389104,-0.07363049257547198,0.53015054257292,-0.07592275910123437,0.5238313067223915,-0.06649238406046236,0.5150900091135813,-0.07401619798746964,0.5177545502111631,83.1
mike-maignan_2024-03-01,0.05780658433002187,0.5267153217153214,0.11074524043931082,0.5322352139561239,0.10208371062338387,0.5307932606078729,0.07090110055794085,0.5270768629433003,0.06748482970586914,0.5237384093710856,70.8
ivan-provedel_2024-03-01,-0.05780658433002187,0.5267153217153214,-0.11074524043931082,0.5322352139561239,-0.10208371062338387,0.5307932606078729,-0.07090110055794085,0.5270768629433003,-0.06748482970586914,0.5237384093710856,47.5
noah-atubolu_2024-03-01,-0.061600652589485515,0.5332872610898546,-0.03460021300573735,0.5340681387191454,-0.045579802855685664,0.526773064814115,-0.04658001654987226,0.5439328332999395,-0.059915104499356914,0.5415194730829824,46.0
gianluigi-donnarumma_2024-03-01,0.08579315975035091,0.5304623019389104,0.07363049257547198,0.53015054257292,0.07592275910123437,0.5238313067223915,0.06649238406046236,0.5150900091135813,0.07401619798746964,0.5177545502111631,96.2
manuel-neuer_2024-03-01,0.061600652589485515,0.5332872610898546,0.03460021300573735,0.5340681387191454,0.045579802855685664,0.526773064814115,0.04658001654987226,0.5439328332999395,0.059915104499356914,0.5415194730829824,48.8
alexander-meyer_2024-03-02,0.13656959706959707,0.49019780219780223,0.07754830516069047,0.466743178075747,0.13629866900384421,0.48929232729509436,0.1649326502806821,0.4858708188263322,0.12602449571905094,0.4288232329143969,81.6
damian-emiliano-martinez_2024-03-02,0.08995741347359666,0.5200126863876863,0.061946216938928975,0.5224758530324629,0.09188745609881166,0.5263335443458904,0.09901481852912877,0.5300589524464887,0.08137203914826013,0.5220144222551389,51.8
mile-svilar_2024-03-02,0.18330691805301177,0.4879039479039483,0.12450272884336032,0.5158189403700455,0.09202174660737124,0.5270524286507762,0.08912479287715616,0.5159151755829012,0.07915922334981709,0.5220926854860333,48.0
andriy-lunin_2024-03-02,-0.026872596852138518,0.5559440877362312,0.08325733996678789,0.5401701731198163,0.09548335993203919,0.5511373286244945,0.08535501502167456,0.5341358987404169,0.06418384799710576,0.5264983340244628,51.2
jordan-pickford_2024-03-02,0.027406998252168722,0.48501161717070784,0.011551656237265593,0.5045679095635069,-0.0009238203004093403,0.5181679268940564,-0.0009386257890017155,0.5161056746228199,0.014504521398858375,0.5260988276030487,20.3
jose-pedro-malheiro-de-sa_2024-03-02,-0.137666982831536,0.5112620046798796,-0.08357942454774656,0.5235210812232955,-0.038322234393634545,0.5190144931818557,-0.0628476888203307,0.526657532293286,-0.054358862368420094,0.522248834767984,19.0
guglielmo-vicario_2024-03-02,0.04766001729906928,0.5132029921979576,0.006885884225571529,0.5096415181928604,0.023836611961188005,0.5149941219565257,0.022663121350477013,0.5128436925007039,0.048442479332455726,0.5136440575837913,35.3
matz-sels_2024-03-02,-0.01688377954760858,0.5295633542197135,-0.019469055812131035,0.5219809163626672,-0.09829445151976648,0.5200428291390141,-0.1157757038965563,0.5317801305064647,-0.11262409691254349,0.5237057132029996,32.0
dorde-petrovic-1999-10-08_2024-03-02,-0.03334906569719652,0.5492494317727958,0.0019407845906589082,0.5429683142523178,0.019444934155114522,0.5289431796875428,0.007232607318184389,0.5293029765622674,0.04645840683967256,0.5282207277813823,35.3
